Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-12-30,122.345,122.448,121.839,121.947
2019-12-31,121.962,122.066,121.699,121.779
2020-01-02,121.884,122.016,120.981,121.269
2020-01-03,121.267,121.378,120.171,120.659
2020-01-06,120.31,121.399,120.281,121.338
2020-01-07,121.339,121.449,120.788,120.911
2020-01-08,120.91,121.384,120.177,121.188
2020-01-09,121.171,121.681,121.122,121.594
2020-01-10,121.594,121.833,121.519,121.782
2020-01-13,121.756,122.492,121.756,122.417
2020-01-14,122.422,122.753,122.192,122.377
2020-01-15,122.378,122.722,122.202,122.539
2020-01-16,122.551,122.863,122.507,122.71
2020-01-17,122.712,122.844,122.124,122.185
2020-01-20,122.148,122.318,122.032,122.263
2020-01-21,122.26,122.375,121.718,121.754
2020-01-22,121.755,122.015,121.618,121.841
2020-01-23,121.839,121.864,120.638,121.093
2020-01-24,121.093,121.254,120.42,120.515
2020-01-27,120.135,120.397,119.912,120.011
2020-01-28,120.011,120.426,119.813,120.405
2020-01-29,120.405,120.405,119.896,120.03
2020-01-30,120.023,120.253,119.781,120.195
2020-01-31,120.188,120.406,120.029,120.172
2020-02-03,120.103,120.377,119.923,120.178
2020-02-04,120.178,120.986,120.068,120.912
2020-02-05,120.896,121.153,120.658,120.778
2020-02-06,120.782,121.02,120.571,120.778
2020-02-07,120.776,120.797,120.088,120.159
2020-02-10,120.083,120.334,119.671,119.761
2020-02-11,119.768,120.025,119.599,119.881
2020-02-12,119.878,120.302,119.616,119.68
2020-02-13,119.681,119.692,118.887,119.05
2020-02-14,119.05,119.23,118.873,118.969
2020-02-17,118.997,119.197,118.909,119.061
2020-02-18,119.062,119.062,118.471,118.598
2020-02-19,118.598,120.487,118.588,120.24
2020-02-20,120.233,121.383,120.096,120.889
2020-02-21,120.867,121.349,120.355,121.076
2020-02-24,120.695,121.073,119.904,120.107
2020-02-25,120.107,120.535,119.417,119.918
2020-02-26,119.919,120.574,119.752,120.17
2020-02-27,120.175,121.037,119.954,120.53
2020-02-28,120.529,120.664,118.402,119.134
2020-03-02,118.714,120.754,118.714,120.622
2020-03-03,120.62,120.949,119.547,119.698
2020-03-04,119.7,120.132,119.05,119.729
2020-03-05,119.739,119.996,119.01,119.255
2020-03-06,119.255,119.409,118.715,119.264
2020-03-09,118.109,118.561,116.135,117.179
2020-03-10,117.181,119.491,116.968,118.865
2020-03-11,118.865,119.221,117.462,117.916
2020-03-12,117.918,118.316,116.31,117.124
2020-03-13,117.128,120.32,116.894,119.526
2020-03-16,118.744,119.426,117.141,118.714
2020-03-17,118.705,119.687,117.308,118.155
2020-03-18,118.16,118.402,116.871,118.09
2020-03-19,118.101,119.324,117.4,118.232
2020-03-20,118.232,119.301,117.852,118.511
2020-03-23,118.4,119.94,117.739,119.269
2020-03-24,119.268,120.539,118.814,120.234
2020-03-25,120.236,121.155,119.525,120.801
2020-03-26,120.803,121.079,119.963,120.673
2020-03-27,120.656,120.806,118.843,120.287
2020-03-30,119.877,120.008,118.804,119.142
2020-03-31,119.142,119.705,118.205,118.602
2020-04-01,118.61,118.877,116.956,117.267
2020-04-02,117.288,117.717,116.36,117.088
2020-04-03,117.088,117.383,116.734,117.21
2020-04-06,117.267,118.31,117.173,117.895
2020-04-07,117.889,119.035,117.519,118.457
2020-04-08,118.468,118.696,117.927,118.172
2020-04-09,118.16,119.01,118.079,118.57
2020-04-13,118.679,118.728,117.31,117.512
2020-04-14,117.513,117.942,117.309,117.651
2020-04-15,117.655,117.756,116.798,117.166
2020-04-16,117.155,117.504,116.557,117.346
2020-04-17,117.345,117.411,116.622,116.922
